gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACOT7,7784.60843202203,-0.0020626429403398736,0.04386043267383598,-0.04787433083390259,0.9618163969537419,0.9712882679715827
ACOT8,471.31462634844115,0.1795492975714399,0.08913149140410372,2.0186690027075587,0.043521633816987974,0.07051443866703966
ACOT9,3554.9898460486784,-0.3097347309387472,0.04455667000952247,-6.965860954138425,3.2640140138992162e-12,1.41948937320311e-11
ACOX1,2156.2891461204267,0.49204021899946615,0.04913082335298055,10.036703101860605,1.0512927662799256e-23,7.707704726336977e-23
ACOX2,52.49269033682621,2.065908026775986,0.2691273377352382,7.918497790986167,2.4039721416287334e-15,1.2359181065343848e-14
ACOX3,485.4552684216312,-0.31854299797191027,0.09207205587044996,-3.489475914787717,0.0004839686688063245,0.0010842124280633734
ACOXL,40.04771133168552,5.313649258754825,0.5691349100201896,9.408010459361297,5.056164821244434e-21,3.317352657038238e-20
ACP1,7421.751350303656,-0.041346766591013995,0.03405001859740462,-1.2325253925150184,0.21775288724766217,0.29258591138958623
ACP2,799.9985642393019,-0.10652709517114958,0.07429542960868415,-1.4406624352543245,0.1496800723066145,0.2118116741557951
ACP5,13.95102835379576,-1.5780356506737674,0.9442909175057983,-2.459345320614579,0.013919066305755323,0.024893233526821063
ACP6,361.79686933598236,0.6463382031501431,0.09725431058689199,6.709857648071941,1.9481436954459684e-11,8.115310965823994e-11
ACPL2,359.5523172433733,0.5622594734126257,0.11458974487621802,4.974876161372479,6.528936526766655e-07,1.9794491942199016e-06
ACPP,3.088153239094137,-0.20924603754237336,0.6473119127071097,-0.6026697411013944,0.5467284150524679,0.6304626662602428
ACPT,2.431104197259814,0.5167817667223996,0.821394127887445,1.360699632262448,0.1736086308729401,0.24075000676115937
ACR,14.676942804609569,0.5394951546352933,0.4312270484375729,1.509534206128557,0.131162320694445,0.18864287146412587
ACRBP,9.1891452292896,-2.1518952390224593,0.8322477443375956,-3.278098305856898,0.0010450899233212935,0.002248235749358701
ACRC,25.92629054447025,-1.0982968788790703,0.40369704793057226,-3.103910291570842,0.0019098122849317816,0.003941200847823048
ACRV1,12.429477403464979,-0.33935011003222415,0.5191522116660099,-0.8875561326645309,0.37477955920170525,0.4635815893836621
ACSBG1,10.427981678874662,0.4299888012714102,0.510474062701314,1.1126559520213364,0.26585622013478893,0.34768165770153936
ACSBG2,2.528939083993264,-0.37312597757789867,0.7093623331817779,-1.0205483495186902,0.30746847109002007,0.393248345065476
ACSF2,318.7855590337126,-0.7199824769468096,0.10814485233927777,-6.73627000633539,1.6250418910735707e-11,6.806787310583692e-11
ACSF3,1583.6722087867986,0.24736430398756729,0.08135516037581003,3.0606264826339555,0.0022087444758827988,0.0045182606120841165
ACSL1,1683.2263410705557,0.09269382404940511,0.0572795677318953,1.6019073869348475,0.10917609076720312,0.1601323107944685
ACSL3,2906.1409882627204,0.0012295879002626946,0.0738598752107599,-0.021926106858013033,0.9825068995175174,0.986473369054458
ACSL4,8041.21954204861,-0.7386871116362502,0.04260099511839002,-17.361790475427647,1.6063481196461337e-67,3.3731191319798826e-66
ACSL5,2085.964179620677,1.9071706452007406,0.050778525068123366,37.611218671148954,1.409322900248685e-309,1.885058201954481e-307
ACSL6,61.95300816583622,-1.060042913708273,0.31707186351581224,-3.640633821748842,0.0002719677054224671,0.0006296596315940958
ACSM3,74.73656200590301,-0.09539722222684498,0.20183651217121976,-0.49297664899159094,0.6220290868408043,0.6993598202475865
ACSS1,2641.177215419833,-0.32808261080309986,0.04767107931566835,-6.904495454388164,5.038217054566601e-12,2.1685587035569655e-11
ACSS2,6143.647508126622,-0.6646432488018845,0.05254238446247394,-12.623242046921291,1.5721314089766567e-36,1.6976672752158377e-35
ACTA1,1.4145060250110615,-0.06096206126785441,0.6787641264011213,-0.21841112233169616,0.8271088003544262,
ACTA2,368.7339669412686,-1.3486731133270247,0.1393330212158321,-9.824143837554805,8.862386530134418e-23,6.236189496027831e-22
ACTB,86258.56822279848,-0.39372112616338356,0.042333307878816596,-10.117909453257951,4.601385546540104e-24,3.424041783276243e-23
ACTBL2,2.9118791283759813,1.769212347363527,1.4797116876822596,2.31450656108005,0.020639951774022926,0.035775466883058146
ACTG1,160424.41972435036,0.742906542184646,0.042285659785565255,12.20220746165873,3.025100981402428e-34,3.0688675794125205e-33
ACTL10,61.27030834349076,0.36402139372913,0.2501456121455383,1.548685251135405,0.12145740106353604,0.17611967576564894
ACTL6A,9104.788816183154,-0.009751521742195695,0.03486625579219184,-0.28728719069235154,0.7738924298097725,0.8283013329632313
ACTL6B,3.42442563499089,-0.009732848822222763,0.7395336135331543,0.015614427998320753,0.9875419952082046,0.9903418559557077
ACTL8,12.939052360751898,1.0069552357257385,0.5202886944030909,2.4122408454971525,0.015854804323748313,0.028080699825660374
ACTN1,46246.96641740282,-0.14729359241521017,0.044462531424605295,-2.9717069865261503,0.002961491734158174,0.005939776201183929
ACTN1-AS1,1.4402420695049354,0.05229634366862374,0.6817546312170444,0.19110889950287205,0.8484402753483087,
ACTN4,32295.543185147035,-0.0019172782574690516,0.035460183564018886,-0.2881729840572752,0.7732143276079378,0.827712183235964
ACTR10,713.3370812521682,0.09288830062238235,0.07200778951870693,1.2973920941110229,0.19449631134966294,0.2652555725946864
ACTR1A,2511.556512670455,0.20745293675756227,0.043227206719561984,4.810165953501454,1.5080503569444186e-06,4.436901576984161e-06
ACTR1B,1617.2712686199438,-0.5193506241412161,0.052393476134788536,-9.939514542203641,2.801892438596568e-23,2.0134411713382203e-22
ACTR2,20359.72428206737,-0.13826386417030517,0.021670922182368397,-6.270646194214493,3.595527796751995e-10,1.382033710236694e-09
ACTR3,7437.153928837244,-0.22116630619360286,0.03885041181355736,-5.709306385093283,1.1343752124398366e-08,3.945771472116451e-08
ACTR3B,1767.0748756863313,-0.9315832453247264,0.06607005561091248,-14.191626165746621,1.0323668931541589e-45,1.4056615772741442e-44
ACTR3C,161.49159706345574,-0.6880217401463352,0.14916961311057175,-4.717656385848176,2.3857699719602437e-06,6.884390979639448e-06
ACTR5,525.2659445242764,0.09476454505760719,0.08241888524429732,1.1562619614352805,0.24757402232893666,0.32713230229202095
ACTR6,1656.9402783139487,-0.06400622915754586,0.05940220463164882,-1.0803293068843531,0.27999556359400435,0.3634849837473099
ACTR8,739.6482676921426,-0.30483185588528405,0.07355241170597111,-4.161118051043498,3.166933162773959e-05,8.188446255989783e-05
ACTRT3,82.80502689839588,0.7422475550928078,0.2020474403504367,3.8223410170599177,0.00013219070504995748,0.0003189573242008867
ACVR1,1063.4976159689916,-0.8882841577129426,0.062387015577799944,-14.287963058979328,2.6010661730649985e-46,3.596973959745923e-45
ACVR1B,2717.8130166798273,0.08600330624127954,0.04696645383268739,1.8188156756453149,0.0689395560329723,0.10642138622605181
ACVR1C,138.35427781248129,3.628534886817886,0.5318095279475544,7.2049095632477425,5.808238638027251e-13,2.6271592611957873e-12
ACVR2A,146.47640271219186,0.30807374981627217,0.15456843760746375,2.0422661540673985,0.0411251375008535,0.06695190892923035
ACVR2B,230.3428305024637,-0.36779887860751026,0.13578238862181582,-2.759214377849027,0.0057940511727238835,0.011095273401858285
ACVR2B-AS1,20.6431031020908,-0.570260885706904,0.4298409152905847,-1.5980600255054431,0.11002961892161102,0.16123563288301257
ACVRL1,9.005327279843229,0.8681270713065434,0.7358268490847402,1.839341504570183,0.06586497200411014,0.10224037052754253
ACY1,2852.0949721178076,-0.023804912100091263,0.04457517229839556,-0.5596127419967089,0.5757436117576731,0.656972619424108
ACY3,28.663169469767872,1.2558624464007886,0.37555810872853995,3.7078481121606095,0.0002090279619733052,0.0004908672279033784
ACYP1,713.4960186436598,-0.06231719181769156,0.09455131066208133,-0.6657599169753996,0.5055645689095145,0.5929608166924134
ACYP2,82.77858677826174,0.3877676669075175,0.20226371112228925,1.9975455882612185,0.04576594731693203,0.07383504798739177
ADA,282.01755380169186,1.1632487267013671,0.11912575627158069,9.880096426113822,5.0784018651610316e-23,3.6166855699225116e-22
ADAL,326.80662991392796,0.16169019613911842,0.11873927741187418,1.3769251066922152,0.1685354039862349,0.23459361829898565
ADAM10,1275.9175806951089,0.43250618544626784,0.0600832026991106,7.225638316535506,4.987535392129238e-13,2.2630159873580698e-12
ADAM11,53.6130638686579,-0.5971923709878623,0.24516944657190476,-2.588487798901085,0.009639836198293183,0.017796018646280744
ADAM12,1.709026792389268,-0.15141681192233697,0.7440152371997356,-0.3355051940474364,0.7372440272651843,
ADAM15,28246.09620675583,0.1531817544951366,0.03507173547086168,4.110750379421311,3.943753731354315e-05,0.00010075879316527548
ADAM17,899.8442115893088,0.1224750043356218,0.0666142524688986,1.8491346574821153,0.0644383710609414,0.10019200470616432
ADAM19,3416.8979236069395,-2.0634730193094986,0.04418131250262984,-46.739460887570246,0.0,0.0
ADAM1A,43.85699853442744,0.19247475239256834,0.2753616321965235,0.7522719984196647,0.4518875035759774,0.5410074008588817
ADAM20P1,2.983344384468533,0.02262907388849144,0.6135754759932146,0.06460480365353696,0.9484886599401681,0.9610474250600074
ADAM21,1.9997382360191063,-0.18287243747056617,0.6719265753951061,-0.5719012481827195,0.5673888783814107,0.6498759848097455
ADAM22,2182.5117905733055,0.914673257199234,0.060290477371652294,15.216419241228362,2.7518623813845418e-52,4.341069724925446e-51
ADAM23,32.54099651708337,-4.223868298943049,0.5477432743871335,-7.862786424240343,3.756812568891511e-15,1.9165764634309673e-14
ADAM28,2.5423065941983705,4.4411073713768,2.8680520342325106,2.3004785681931033,0.021421122122019944,0.03700857492849142
ADAM32,5.454608944275842,-0.18147945525522208,0.5496840897418713,-0.48596423913277237,0.6269925208806999,0.7034000532039822
ADAM8,200.0981467723422,0.6995590282613708,0.1877025657599098,3.8627621613193295,0.00011211214783909848,0.000272357914706186
